,pobre,area,casal,genero,raca,escolaridade,atividade,aposentadoria,dom_tipo,agua_adeq,esgoto_ad,banheiro,paredes,casa_tipo,geladeira,maquina_lavar,tv,computador,internet,carro,moto,idade,n_moradores,n_criancas,n_adultos,densidade,fone_pc
4424,1,urbano,solteiro,mulher,preto ou pardo,sem instrucao,inativo,nao,casa,adequada,inadequado,nao,adequada,proprio pago,sim,nao,sim,nao,nao,nao,nao,60,3,0,3,0.6,0.666666666666667
4425,1,urbano,solteiro,mulher,preto ou pardo,fundam incompleto,ativo ocupado,nao,casa,inadequada,inadequado,sim,adequada,proprio pago,nao,nao,sim,nao,sim,nao,nao,24,3,2,1,1.0,1.0
4426,1,urbano,casado,mulher,preto ou pardo,superior incompleto,ativo ocupado,nao,casa,adequada,adequado,nao,adequada,alugado,sim,nao,nao,nao,nao,nao,sim,22,4,2,3,1.33333333333333,0.666666666666667
4427,0,urbano,casado,mulher,preto ou pardo,fundam incompleto,inativo,nao,casa,adequada,inadequado,sim,adequada,proprio pago,sim,nao,sim,sim,sim,nao,nao,54,5,0,5,0.833333333333333,0.8
4428,0,urbano,casado,mulher,branco,fundam incompleto,inativo,sim,casa,adequada,adequado,sim,adequada,proprio pago,nao,nao,sim,nao,sim,nao,sim,69,7,2,5,1.16666666666667,1.0
4429,1,urbano,casado,homem,preto ou pardo,fundam incompleto,ativo desocupado,nao,casa,inadequada,inadequado,sim,adequada,proprio pago,sim,sim,sim,nao,sim,nao,sim,58,3,1,2,0.5,0.5
4431,0,urbano,solteiro,mulher,preto ou pardo,medio completo,ativo ocupado,nao,casa,adequada,adequado,sim,adequada,proprio pago,sim,nao,sim,nao,sim,nao,sim,35,2,1,1,0.4,1.0
4432,1,urbano,casado,homem,preto ou pardo,sem instrucao,inativo,nao,casa,adequada,adequado,sim,adequada,proprio pago,sim,nao,sim,nao,nao,nao,nao,54,4,2,2,0.8,0.5
4434,1,urbano,solteiro,mulher,preto ou pardo,fundam incompleto,ativo ocupado,nao,casa,adequada,inadequado,sim,adequada,proprio pago,nao,sim,sim,nao,sim,nao,sim,44,2,0,2,0.5,1.0
4435,1,urbano,solteiro,mulher,preto ou pardo,sem instrucao,inativo,sim,casa,adequada,inadequado,sim,adequada,proprio pago,nao,nao,sim,nao,sim,nao,sim,64,6,3,3,1.0,0.666666666666667
4436,1,urbano,casado,homem,preto ou pardo,sem instrucao,inativo,nao,casa,adequada,inadequado,sim,adequada,proprio pago,sim,nao,sim,nao,nao,nao,nao,54,3,0,3,0.6,0.333333333333333
4437,1,urbano,casado,mulher,preto ou pardo,superior completo,ativo ocupado,nao,casa,adequada,inadequado,sim,adequada,proprio pago,sim,sim,sim,nao,sim,sim,sim,26,3,1,2,0.6,1.0
4438,0,urbano,solteiro,mulher,preto ou pardo,fundam completo,inativo,sim,casa,adequada,inadequado,sim,adequada,cedido,sim,nao,sim,sim,sim,nao,sim,58,3,0,3,0.6,1.0
4439,1,urbano,casado,mulher,preto ou pardo,medio completo,inativo,nao,casa,adequada,inadequado,sim,adequada,cedido,sim,nao,nao,nao,sim,nao,sim,48,4,1,3,1.0,1.33333333333333
4440,0,urbano,casado,mulher,preto ou pardo,sem instrucao,ativo ocupado,nao,casa,adequada,inadequado,sim,adequada,proprio pago,sim,nao,sim,nao,nao,nao,sim,52,2,0,2,0.285714285714286,0.5
4441,1,urbano,solteiro,mulher,preto ou pardo,fundam completo,ativo ocupado,nao,casa,adequada,inadequado,sim,adequada,proprio pago,sim,nao,sim,nao,sim,nao,nao,47,2,0,2,0.4,1.0
4442,1,urbano,casado,homem,preto ou pardo,fundam incompleto,ativo ocupado,nao,casa,adequada,inadequado,sim,adequada,cedido,sim,nao,sim,nao,sim,nao,sim,29,4,2,2,0.8,1.0
4443,1,urbano,casado,homem,preto ou pardo,fundam completo,inativo,nao,casa,adequada,inadequado,sim,adequada,proprio pago,nao,nao,sim,nao,sim,nao,sim,32,3,1,2,0.6,0.5
4444,0,urbano,solteiro,mulher,preto ou pardo,fundam incompleto,inativo,sim,casa,adequada,inadequado,sim,adequada,proprio pago,sim,nao,sim,nao,sim,nao,sim,62,2,0,2,0.666666666666667,1.0
4445,1,urbano,casado,homem,preto ou pardo,sem instrucao,ativo ocupado,nao,casa,adequada,inadequado,sim,adequada,cedido,sim,nao,sim,nao,nao,sim,nao,38,7,3,5,1.16666666666667,0.2
4446,0,urbano,casado,homem,branco,sem instrucao,inativo,sim,casa,adequada,inadequado,sim,adequada,proprio pago,sim,nao,sim,nao,nao,nao,nao,85,2,0,2,0.25,0.5
4447,0,urbano,casado,homem,preto ou pardo,fundam incompleto,ativo ocupado,nao,casa,adequada,inadequado,sim,adequada,proprio pago,sim,sim,sim,nao,nao,nao,nao,57,2,0,2,0.5,1.0
4448,0,urbano,casado,homem,preto ou pardo,sem instrucao,ativo ocupado,sim,casa,adequada,inadequado,sim,adequada,cedido,sim,nao,sim,nao,nao,nao,nao,62,4,1,3,0.666666666666667,0.333333333333333
4449,1,urbano,casado,homem,preto ou pardo,medio incompleto,ativo ocupado,nao,casa,adequada,inadequado,sim,adequada,proprio pago,sim,nao,sim,sim,sim,nao,sim,24,3,1,2,0.75,1.0
4450,0,rural,casado,mulher,branco,fundam incompleto,inativo,nao,casa,inadequada,inadequado,sim,adequada,proprio pago,sim,nao,sim,nao,nao,nao,nao,67,2,0,2,0.285714285714286,0.5
4451,1,rural,casado,homem,preto ou pardo,fundam incompleto,inativo,nao,casa,inadequada,adequado,sim,adequada,proprio pago,sim,nao,sim,nao,nao,nao,nao,54,7,4,4,1.16666666666667,0.25
4452,0,rural,solteiro,mulher,branco,sem instrucao,inativo,sim,casa,inadequada,inadequado,nao,adequada,proprio pago,sim,nao,sim,nao,nao,nao,nao,81,2,0,2,0.5,0.5
4453,0,rural,casado,homem,preto ou pardo,fundam incompleto,inativo,sim,casa,adequada,adequado,sim,adequada,proprio pago,sim,nao,sim,nao,nao,sim,sim,74,3,1,2,0.333333333333333,1.5
4454,0,rural,casado,homem,preto ou pardo,fundam incompleto,inativo,nao,casa,inadequada,adequado,sim,adequada,cedido,sim,nao,sim,nao,nao,nao,sim,38,2,0,2,0.4,0.5
4455,1,rural,casado,homem,preto ou pardo,fundam incompleto,inativo,sim,casa,adequada,adequado,sim,adequada,proprio pago,sim,nao,sim,nao,sim,nao,sim,67,3,0,3,0.428571428571429,0.666666666666667
4456,1,rural,casado,homem,preto ou pardo,fundam incompleto,inativo,sim,casa,inadequada,adequado,sim,adequada,proprio pago,sim,nao,sim,nao,nao,nao,sim,62,3,0,3,0.6,0.333333333333333
4457,1,rural,casado,homem,preto ou pardo,fundam incompleto,inativo,nao,casa,adequada,adequado,sim,adequada,proprio pago,sim,nao,sim,nao,nao,nao,sim,40,3,0,3,0.6,0.333333333333333
4458,0,rural,solteiro,homem,branco,fundam incompleto,inativo,nao,casa,inadequada,inadequado,nao,adequada,proprio pago,sim,nao,nao,nao,nao,nao,sim,56,1,0,1,0.25,0.0
4460,1,rural,casado,homem,preto ou pardo,fundam incompleto,inativo,nao,casa,inadequada,inadequado,nao,adequada,proprio pago,sim,nao,sim,nao,nao,nao,nao,55,3,0,3,0.75,0.0
4462,1,rural,solteiro,homem,preto ou pardo,fundam incompleto,inativo,nao,casa,inadequada,adequado,sim,adequada,cedido,sim,nao,sim,nao,nao,nao,nao,48,1,0,1,0.142857142857143,0.0
4463,1,rural,casado,homem,preto ou pardo,sem instrucao,inativo,nao,casa,inadequada,adequado,sim,adequada,proprio pago,sim,nao,sim,nao,nao,nao,nao,56,4,0,4,1.0,0.0
4464,1,rural,solteiro,homem,preto ou pardo,medio incompleto,ativo ocupado,nao,casa,adequada,inadequado,sim,adequada,proprio pago,nao,nao,sim,nao,sim,nao,sim,33,2,0,2,0.4,1.0
4466,1,rural,solteiro,homem,preto ou pardo,fundam incompleto,ativo ocupado,nao,casa,inadequada,inadequado,nao,adequada,proprio pago,nao,nao,nao,nao,sim,nao,sim,32,7,4,4,1.4,0.25
4467,1,rural,casado,homem,branco,fundam incompleto,inativo,nao,casa,adequada,inadequado,sim,adequada,proprio pago,sim,nao,sim,nao,nao,nao,nao,52,5,0,5,1.0,0.2
4468,1,rural,casado,mulher,preto ou pardo,medio completo,ativo ocupado,nao,casa,adequada,inadequado,sim,adequada,proprio pago,sim,nao,sim,nao,sim,nao,sim,58,5,1,4,0.714285714285714,1.0
4469,0,rural,casado,mulher,preto ou pardo,sem instrucao,inativo,sim,casa,adequada,inadequado,sim,adequada,proprio pago,sim,nao,sim,nao,nao,nao,nao,78,2,0,2,0.333333333333333,0.0
4471,0,rural,solteiro,mulher,preto ou pardo,fundam incompleto,inativo,sim,casa,adequada,inadequado,sim,adequada,proprio pago,sim,sim,sim,nao,sim,sim,nao,57,5,1,5,1.0,0.8
4472,1,rural,solteiro,homem,preto ou pardo,sem instrucao,inativo,nao,casa,adequada,inadequado,sim,adequada,proprio pago,sim,nao,sim,nao,nao,nao,nao,58,1,0,1,0.25,0.0
4473,0,rural,casado,mulher,preto ou pardo,fundam incompleto,inativo,nao,casa,adequada,inadequado,sim,adequada,proprio pago,sim,nao,sim,nao,sim,nao,sim,26,3,0,3,1.5,0.666666666666667
4474,1,rural,solteiro,homem,preto ou pardo,sem instrucao,inativo,sim,casa,adequada,inadequado,sim,adequada,proprio pago,nao,nao,nao,nao,sim,nao,nao,90,3,0,3,0.428571428571429,0.333333333333333
4475,1,rural,casado,mulher,preto ou pardo,fundam incompleto,inativo,nao,casa,adequada,inadequado,sim,adequada,alugado,sim,nao,sim,nao,nao,nao,sim,28,5,3,2,1.25,0.5
4476,1,rural,solteiro,mulher,preto ou pardo,medio completo,ativo ocupado,nao,casa,adequada,inadequado,sim,adequada,proprio pago,sim,nao,sim,nao,sim,nao,nao,33,2,1,1,0.4,1.0
4477,1,rural,casado,homem,branco,fundam incompleto,inativo,sim,casa,adequada,inadequado,sim,adequada,proprio pago,sim,nao,sim,sim,sim,nao,sim,66,10,2,9,1.25,0.777777777777778
4478,1,rural,casado,homem,preto ou pardo,medio completo,ativo ocupado,nao,casa,adequada,inadequado,sim,adequada,proprio pago,sim,sim,sim,nao,sim,nao,nao,24,3,1,2,0.75,1.0
4479,0,rural,casado,homem,preto ou pardo,fundam incompleto,inativo,sim,casa,adequada,inadequado,sim,adequada,proprio pago,sim,nao,sim,nao,nao,nao,sim,62,2,0,2,0.4,0.0
4480,0,rural,casado,homem,branco,medio incompleto,ativo ocupado,nao,casa,adequada,inadequado,sim,adequada,proprio pago,sim,nao,sim,nao,nao,nao,sim,56,2,0,2,0.285714285714286,1.0
4481,1,rural,casado,homem,branco,fundam incompleto,ativo ocupado,nao,casa,inadequada,inadequado,sim,adequada,proprio pago,sim,nao,sim,nao,sim,nao,sim,45,5,2,3,0.833333333333333,0.333333333333333
4482,1,rural,solteiro,homem,preto ou pardo,fundam incompleto,inativo,nao,casa,adequada,adequado,nao,adequada,cedido,sim,nao,sim,nao,nao,nao,sim,36,1,0,1,0.25,1.0
4483,0,rural,casado,homem,preto ou pardo,sem instrucao,inativo,sim,casa,adequada,inadequado,sim,adequada,proprio pago,nao,nao,sim,nao,sim,nao,sim,80,3,0,3,0.428571428571429,0.333333333333333
4484,1,rural,casado,homem,preto ou pardo,medio completo,ativo ocupado,nao,casa,inadequada,inadequado,sim,adequada,proprio pago,sim,nao,sim,nao,sim,nao,sim,43,3,1,2,0.5,1.0
4486,0,rural,solteiro,homem,preto ou pardo,sem instrucao,inativo,sim,casa,adequada,inadequado,nao,adequada,cedido,sim,nao,sim,nao,nao,nao,sim,74,1,0,1,0.166666666666667,1.0
4487,1,rural,casado,homem,preto ou pardo,medio completo,ativo ocupado,nao,casa,adequada,adequado,sim,adequada,cedido,sim,nao,sim,nao,nao,nao,sim,21,3,1,2,0.375,0.0
4489,0,rural,solteiro,mulher,branco,sem instrucao,inativo,sim,casa,inadequada,inadequado,sim,adequada,proprio pago,sim,nao,sim,nao,nao,nao,nao,67,1,0,1,0.2,0.0
4490,1,rural,casado,mulher,preto ou pardo,fundam incompleto,inativo,nao,casa,inadequada,adequado,sim,adequada,proprio pago,sim,nao,sim,nao,sim,nao,sim,57,3,1,2,0.375,1.0
4491,0,rural,casado,mulher,preto ou pardo,sem instrucao,inativo,sim,casa,adequada,inadequado,sim,adequada,proprio pago,sim,nao,sim,nao,nao,nao,nao,75,2,0,2,0.5,0.5
4494,0,rural,casado,homem,preto ou pardo,sem instrucao,inativo,nao,casa,inadequada,adequado,sim,adequada,proprio pago,sim,sim,sim,nao,nao,nao,sim,55,2,0,2,0.333333333333333,0.0
4496,1,rural,casado,homem,preto ou pardo,medio completo,ativo ocupado,nao,casa,adequada,adequado,sim,adequada,cedido,sim,nao,sim,nao,nao,nao,nao,24,3,1,2,0.75,0.5
4497,0,rural,casado,homem,branco,sem instrucao,inativo,sim,casa,adequada,inadequado,sim,adequada,proprio pago,sim,sim,sim,nao,sim,nao,sim,67,6,1,6,0.6,0.5
4498,1,rural,casado,homem,branco,medio completo,ativo desocupado,nao,casa,inadequada,adequado,sim,adequada,proprio pago,sim,nao,sim,nao,sim,nao,sim,41,3,1,2,0.6,0.5
4500,1,rural,casado,mulher,preto ou pardo,medio completo,inativo,sim,casa,inadequada,inadequado,sim,adequada,proprio pago,sim,nao,sim,sim,nao,sim,sim,56,3,0,3,0.428571428571429,1.0
4501,0,rural,casado,mulher,branco,superior completo,ativo ocupado,sim,casa,inadequada,adequado,sim,adequada,proprio pago,sim,nao,sim,nao,nao,nao,nao,63,2,0,2,0.285714285714286,0.5
4502,0,rural,casado,homem,branco,fundam incompleto,ativo ocupado,sim,casa,inadequada,inadequado,sim,adequada,proprio pago,nao,sim,sim,nao,nao,nao,sim,66,2,0,2,0.333333333333333,0.5
4503,0,rural,casado,mulher,preto ou pardo,sem instrucao,inativo,sim,casa,inadequada,adequado,sim,adequada,proprio pago,sim,nao,sim,nao,nao,nao,nao,80,3,0,3,0.333333333333333,0.333333333333333
4504,1,rural,casado,homem,preto ou pardo,fundam incompleto,inativo,sim,casa,inadequada,inadequado,nao,adequada,proprio pago,sim,sim,sim,nao,nao,nao,sim,39,6,4,2,1.0,1.0
4506,1,rural,casado,homem,preto ou pardo,sem instrucao,ativo ocupado,nao,casa,adequada,adequado,sim,adequada,cedido,sim,nao,sim,nao,nao,nao,nao,26,2,0,2,0.5,0.0
4507,0,rural,casado,homem,branco,sem instrucao,inativo,nao,casa,inadequada,inadequado,nao,adequada,proprio pago,sim,nao,sim,nao,nao,nao,sim,72,5,1,4,0.833333333333333,0.0
4508,1,rural,casado,homem,branco,fundam incompleto,ativo ocupado,nao,casa,inadequada,inadequado,nao,adequada,proprio pago,sim,nao,sim,nao,sim,nao,sim,53,5,1,4,1.25,0.25
4509,0,rural,casado,mulher,preto ou pardo,medio completo,ativo ocupado,nao,casa,inadequada,adequado,sim,adequada,proprio pago,sim,nao,sim,sim,sim,nao,sim,33,5,2,4,1.0,1.0
4510,0,rural,solteiro,mulher,preto ou pardo,fundam incompleto,ativo ocupado,sim,casa,inadequada,adequado,sim,adequada,proprio pago,sim,nao,sim,nao,nao,nao,nao,59,1,0,1,0.166666666666667,1.0
4512,1,rural,casado,mulher,preto ou pardo,medio completo,inativo,nao,casa,adequada,inadequado,sim,adequada,proprio pago,nao,sim,sim,sim,sim,nao,nao,34,5,3,2,1.0,1.0
4513,0,rural,solteiro,homem,preto ou pardo,sem instrucao,ativo ocupado,sim,casa,inadequada,inadequado,nao,adequada,proprio pago,sim,nao,sim,nao,sim,nao,sim,79,2,0,2,0.5,0.5
4514,1,rural,solteiro,mulher,preto ou pardo,fundam completo,inativo,nao,casa,inadequada,inadequado,sim,adequada,proprio nao pago,sim,nao,nao,nao,sim,nao,nao,30,2,1,1,0.5,1.0
4515,1,rural,solteiro,homem,preto ou pardo,fundam incompleto,ativo desocupado,nao,casa,inadequada,inadequado,nao,adequada,proprio pago,nao,nao,sim,nao,nao,nao,sim,53,1,0,1,0.142857142857143,1.0
4516,1,rural,solteiro,mulher,preto ou pardo,sem instrucao,inativo,sim,casa,inadequada,inadequado,sim,adequada,proprio pago,nao,sim,sim,nao,sim,nao,sim,59,3,1,2,0.6,1.0
4517,1,rural,casado,homem,branco,fundam completo,ativo ocupado,nao,casa,adequada,adequado,sim,adequada,proprio pago,nao,nao,sim,nao,sim,sim,sim,32,3,1,2,0.5,1.0
4518,1,rural,casado,homem,preto ou pardo,sem instrucao,ativo ocupado,nao,casa,inadequada,inadequado,sim,adequada,cedido,sim,nao,sim,nao,nao,nao,nao,44,2,0,2,0.4,0.0
4519,1,rural,casado,homem,preto ou pardo,sem instrucao,ativo ocupado,nao,casa,adequada,adequado,sim,adequada,proprio pago,sim,nao,sim,nao,sim,nao,sim,45,4,1,4,0.8,0.5
4520,0,rural,solteiro,mulher,preto ou pardo,sem instrucao,inativo,sim,casa,adequada,inadequado,sim,adequada,proprio pago,sim,nao,sim,nao,nao,nao,nao,73,1,0,1,0.2,0.0
4521,0,rural,casado,homem,preto ou pardo,sem instrucao,inativo,sim,casa,inadequada,adequado,sim,adequada,proprio pago,nao,sim,sim,nao,nao,nao,nao,76,3,0,3,0.5,0.333333333333333
4522,0,rural,solteiro,mulher,preto ou pardo,fundam incompleto,inativo,sim,casa,adequada,inadequado,sim,adequada,proprio pago,sim,nao,sim,nao,nao,nao,nao,66,1,0,1,0.142857142857143,1.0
4523,0,rural,solteiro,homem,branco,sem instrucao,inativo,sim,casa,inadequada,inadequado,sim,adequada,proprio pago,sim,nao,sim,nao,nao,nao,nao,66,1,0,1,0.166666666666667,1.0
4524,1,rural,casado,mulher,preto ou pardo,fundam completo,inativo,sim,casa,inadequada,inadequado,sim,adequada,cedido,sim,nao,sim,nao,sim,nao,sim,24,4,2,2,0.8,0.5
4525,0,rural,solteiro,homem,preto ou pardo,sem instrucao,inativo,sim,casa,inadequada,inadequado,sim,adequada,proprio pago,sim,nao,sim,nao,nao,nao,nao,69,1,0,1,0.142857142857143,0.0
4526,1,rural,casado,mulher,preto ou pardo,medio incompleto,ativo desocupado,nao,casa,inadequada,inadequado,nao,adequada,proprio pago,sim,nao,sim,nao,sim,nao,sim,21,3,1,2,1.0,0.5
4527,1,rural,solteiro,mulher,preto ou pardo,fundam incompleto,ativo ocupado,nao,casa,adequada,inadequado,sim,adequada,proprio pago,sim,nao,sim,nao,nao,nao,nao,50,2,1,1,0.4,1.0
4528,0,rural,casado,homem,branco,fundam incompleto,ativo ocupado,sim,casa,adequada,inadequado,sim,adequada,proprio pago,sim,sim,sim,nao,sim,nao,sim,62,4,0,4,0.666666666666667,0.5
4529,1,rural,casado,homem,branco,sem instrucao,ativo ocupado,nao,casa,adequada,inadequado,nao,adequada,proprio pago,sim,nao,nao,nao,sim,nao,sim,58,3,0,3,0.75,0.666666666666667
4530,0,rural,solteiro,homem,preto ou pardo,fundam incompleto,ativo ocupado,nao,casa,inadequada,inadequado,sim,adequada,cedido,sim,nao,sim,nao,nao,nao,nao,26,1,0,1,0.142857142857143,0.0
4532,0,rural,casado,homem,preto ou pardo,fundam incompleto,inativo,sim,casa,adequada,inadequado,sim,adequada,proprio pago,sim,sim,sim,nao,nao,sim,nao,90,3,0,3,0.333333333333333,0.333333333333333
4533,0,rural,casado,homem,preto ou pardo,fundam incompleto,inativo,sim,casa,adequada,inadequado,sim,adequada,proprio pago,sim,nao,sim,nao,nao,nao,nao,84,2,0,2,0.285714285714286,0.5
4534,1,rural,casado,homem,branco,fundam completo,ativo ocupado,nao,casa,adequada,inadequado,sim,adequada,proprio pago,sim,sim,sim,nao,sim,nao,sim,44,3,1,2,0.428571428571429,0.5
4535,0,rural,solteiro,homem,preto ou pardo,fundam incompleto,ativo ocupado,nao,casa,adequada,inadequado,sim,adequada,cedido,sim,nao,sim,nao,nao,nao,sim,48,1,0,1,0.142857142857143,0.0
4536,1,rural,casado,homem,preto ou pardo,fundam incompleto,ativo ocupado,nao,casa,adequada,adequado,sim,adequada,proprio pago,sim,sim,sim,nao,sim,sim,sim,47,3,1,2,0.428571428571429,0.5
4537,1,rural,solteiro,homem,preto ou pardo,fundam incompleto,inativo,nao,casa,adequada,adequado,sim,adequada,proprio pago,sim,nao,sim,nao,nao,nao,nao,38,1,0,1,0.142857142857143,0.0
4538,1,rural,casado,homem,preto ou pardo,sem instrucao,ativo ocupado,nao,casa,adequada,adequado,sim,adequada,proprio pago,sim,nao,sim,nao,nao,nao,sim,48,4,2,2,0.666666666666667,0.0
4539,0,rural,casado,homem,branco,fundam incompleto,inativo,sim,casa,adequada,adequado,sim,adequada,proprio pago,sim,nao,sim,nao,nao,nao,sim,70,2,0,2,0.285714285714286,0.5
4540,0,rural,solteiro,mulher,preto ou pardo,sem instrucao,inativo,sim,casa,adequada,adequado,sim,adequada,proprio pago,sim,nao,sim,nao,nao,nao,sim,68,2,1,1,0.25,1.0
4541,1,rural,solteiro,homem,preto ou pardo,fundam incompleto,ativo ocupado,nao,casa,adequada,adequado,sim,adequada,proprio pago,sim,nao,sim,nao,nao,nao,nao,40,1,0,1,0.166666666666667,0.0
4542,0,rural,casado,homem,preto ou pardo,sem instrucao,ativo ocupado,sim,casa,adequada,adequado,sim,adequada,proprio pago,sim,nao,sim,nao,nao,nao,nao,60,2,0,2,0.333333333333333,0.0
4543,0,rural,solteiro,homem,preto ou pardo,fundam incompleto,inativo,sim,casa,adequada,inadequado,nao,adequada,proprio pago,sim,nao,sim,nao,nao,nao,nao,68,1,0,1,0.25,1.0
4544,0,rural,casado,mulher,preto ou pardo,fundam incompleto,inativo,sim,casa,adequada,inadequado,sim,adequada,proprio pago,sim,nao,sim,nao,nao,nao,nao,79,3,1,2,0.375,0.0
4545,0,rural,solteiro,homem,preto ou pardo,fundam incompleto,inativo,sim,casa,adequada,inadequado,sim,adequada,proprio pago,sim,sim,sim,nao,nao,sim,sim,69,2,0,2,0.4,0.0
4546,0,rural,solteiro,mulher,branco,fundam completo,inativo,sim,casa,inadequada,adequado,sim,adequada,proprio pago,nao,sim,sim,sim,sim,sim,sim,77,3,0,3,0.333333333333333,0.666666666666667
4548,0,rural,casado,homem,preto ou pardo,fundam incompleto,ativo ocupado,sim,casa,inadequada,adequado,nao,adequada,proprio pago,sim,sim,sim,sim,nao,nao,sim,76,3,0,3,0.5,0.666666666666667
4551,1,rural,solteiro,homem,preto ou pardo,fundam incompleto,ativo ocupado,nao,casa,inadequada,adequado,nao,adequada,cedido,sim,nao,sim,nao,nao,nao,sim,24,1,0,1,0.5,1.0
4553,1,rural,casado,homem,preto ou pardo,fundam incompleto,ativo ocupado,nao,casa,inadequada,adequado,nao,adequada,proprio pago,sim,nao,nao,nao,nao,nao,nao,27,3,1,2,0.75,0.5
4555,0,rural,casado,homem,branco,superior completo,inativo,nao,casa,inadequada,adequado,sim,adequada,proprio pago,nao,sim,sim,sim,sim,sim,nao,69,2,0,2,0.333333333333333,1.0
4556,1,rural,casado,homem,preto ou pardo,sem instrucao,inativo,nao,casa,adequada,inadequado,sim,adequada,cedido,nao,nao,sim,nao,sim,nao,sim,54,4,1,3,0.8,0.666666666666667
4557,1,rural,casado,mulher,preto ou pardo,superior incompleto,inativo,nao,casa,inadequada,adequado,sim,adequada,proprio pago,sim,sim,sim,nao,nao,nao,nao,23,3,1,2,0.5,0.5
4558,1,rural,casado,homem,preto ou pardo,fundam incompleto,ativo ocupado,nao,casa,inadequada,adequado,nao,adequada,cedido,sim,nao,sim,nao,nao,nao,sim,44,5,3,2,1.25,0.5
4559,1,rural,solteiro,mulher,preto ou pardo,fundam incompleto,ativo ocupado,nao,casa,adequada,adequado,sim,adequada,cedido,nao,nao,sim,nao,nao,nao,nao,32,1,0,1,0.25,1.0
4560,0,rural,casado,mulher,preto ou pardo,fundam incompleto,inativo,sim,casa,inadequada,adequado,sim,adequada,proprio pago,nao,nao,sim,sim,sim,nao,nao,59,3,1,2,0.6,1.0
4561,1,rural,casado,homem,preto ou pardo,sem instrucao,ativo ocupado,nao,casa,inadequada,adequado,sim,adequada,proprio nao pago,sim,nao,sim,nao,sim,nao,sim,50,8,4,5,2.66666666666667,0.2
4562,1,rural,casado,mulher,preto ou pardo,fundam incompleto,inativo,nao,casa,adequada,adequado,sim,adequada,cedido,sim,nao,sim,nao,nao,nao,nao,37,4,1,4,0.666666666666667,0.75
4564,1,rural,solteiro,mulher,preto ou pardo,fundam incompleto,inativo,nao,casa,inadequada,adequado,sim,adequada,proprio pago,sim,nao,sim,nao,nao,nao,nao,46,4,0,4,0.8,0.0
4565,1,rural,solteiro,homem,preto ou pardo,fundam incompleto,ativo ocupado,nao,casa,inadequada,adequado,nao,adequada,cedido,nao,nao,sim,nao,nao,nao,nao,55,1,0,1,0.333333333333333,0.0
4566,1,rural,casado,homem,preto ou pardo,fundam incompleto,inativo,nao,casa,adequada,adequado,sim,adequada,proprio pago,sim,sim,sim,nao,nao,nao,sim,48,5,1,4,0.625,0.5
4567,0,rural,solteiro,homem,preto ou pardo,fundam incompleto,inativo,nao,casa,adequada,adequado,sim,adequada,cedido,nao,nao,sim,nao,nao,nao,nao,23,2,0,2,0.4,0.0
